f_food_id,f_food_name,f_class_name,f_food_desc,f_food_qty,f_food_price
f172,起司火腿蔥抓餅,早餐,熱鍋後放入蔥抓餅，兩面煎到略微金黃後盛盤，接著煎火腿，然後煎蛋並蓋上蔥抓餅，稍微煎一下即可盛盤，放上火腿、起司片後對折。,1,65
f192,巧克力牽絲熱壓吐司,甜點,先將吐司切邊，抹上巧克力醬，放上棉花糖，熱壓五分鐘後，就完成啦,1,55
f4201,韓式拉麵,韓式料理,拉麵1包 蛋1顆,1,70
f4202,流心起司吐司,甜點,玉米粉15克 起司絲50克 蛋1顆 吐司2片,1,95
f1401,巧克力吐司,小菜,吐司1片 巧克力醬15克,1,15
f55,咚兵衛油豆腐烏龍麵,麵食,烏龍麵既滑嫩又富有彈性，日式油豆腐豆香十足，令你一試就愛上。,1,150
f55-1,油豆腐烏龍麵,麵食,香濃油豆腐湯頭加 Q彈的烏龍麵 加上  圓滑的雞蛋,1,135
f55-2,炸醬炒泡麵,麵食,Q彈麵體加上香辣炸醬再加上  圓滑的雞蛋,1,55
f52-1,蔥油豚骨拉麵,麵食,精燉湯頭拌香酥蔥油再加上Q彈麵體,1,135
f52-2,統一肉燥麵,麵食,香辣 Q彈的泡麵 加上  圓滑的雞蛋,1,60
f34001,紐約客辣味熱狗飯糰,中式料理,紐約客辣味熱狗加上米飯繃出新滋味,1,85
f3701,手工奶油餅乾,餅乾,,2,55
f3702,檸檬糖霜餅乾,餅乾,,2,70
f7602,蔥油餅,中式料理,,1,40
f0601,金瓜配貝貝,中式料理,鹹蛋，絲瓜，干貝,5,200
f53001,粉圓冰,小點心,,1,150
f53002,起司蛋吐司,早餐,可改成東泉,1,150
f45001,波霸珍珠奶茶,飲料,,1,200
f7601,芝麻鬆餅,小點心,,3,35
f45002,義大利麵,麵食,,1,200
f1002,珍珠鮪魚吐司,早餐,吐司鋪上小黃瓜切片、洋蔥、玉米及鮪魚,1,65
f36001,牛排,西式料理,牛排一份+沙拉油兩匙+鹽巴一匙(10公克)+胡椒粉一把+蒜頭一顆,1,160
f36002,炒高麗菜,小菜,高麗菜半顆+沙拉油10克+鹽巴兩匙+蒜頭,1,80
f29001,黑胡椒鐵板麵,麵食,黑胡椒醬+粗麵條+蛋+花椰菜,1,80
f29002,玉米濃湯,其他,康寶玉米濃湯+水+蛋,1,40
f33001,拿鐵咖啡,飲料,即溶咖啡20g(含水300g)+牛奶100g+糖5g,1,135
f33002,九層塔蛋,小菜,九層塔8克+蛋1顆+醬油3克+油5克,1,70
f551,乳酪蛋糕,甜點,乳酪蛋糕,4,175
f05001,自由古巴,飲料,萊姆酒、可樂、檸檬,1,120
f52001,肉醬義大利麵,西式料理,,10,200
f05002,紅茶拿鐵,飲料,紅茶、牛奶,1,75
f05003,黃金燒啤,飲料,燒酒、啤酒,1,120
f05004,水果拼盤,其他,蘋果、橘子、香蕉,1,50
f05005,天堂炸物拼盤,小點心,鹹酥雞、薯條、甜不辣,1,100
f05006,年糕拉麵,麵食,拉麵、年糕、調味料,1,75
f05007,肉醬義大利麵,麵食,義大利麵、高麗菜、蛋、調味料、肉醬,1,99
f05008,多力多滋千島醬,小點心,多力多滋、千島醬,1,50
f1001,oreo聖代,甜點,香草冰淇淋加上oreo及脆笛酥餅乾裝飾,1,55
f1003,輕食沙拉,其他,小黃瓜、洋蔥、玉米、鮪魚、牛番茄，放在一起,1,100
f1004,花生雙倍吐司,早餐,吐司抹上花生醬，加上double起司片,1,50
f1005,花生吐司,早餐,吐司抹上花生醬,1,25
f52002,紅醬義大利麵,西式料理,,10,200
f1006,雙倍oreo吐司,早餐,吐司抹上抹上巧克力醬，放上oreo餅乾,1,45
f1007,雙倍起司吐司,早餐,吐司鋪上小黃瓜、洋蔥、牛番茄，最後放上兩片起司,1,60
f1008,冰鎮紅茶,飲料,紅茶包泡開後，加入冰塊,1,15
f52003,白醬義大利麵,西式料理,,10,200
f1009,新鮮鮮奶茶,飲料,紅茶包泡開後，加入冰塊，倒入鮮奶,1,35
f1010,漂浮紅茶,飲料,紅茶包泡開後，加入冰塊，加入一球香草冰淇淋,1,35
f52004,玉米濃湯,其他,,10,100
f52005,蜂蜜綠茶,飲料,,50,50
f35001,玉米濃湯,中式料理,水滾後倒入濃湯粉、依序加入蛋、火腿、玉米,8,50
f52006,綠茶拿鐵,飲料,,50,50
f35002,燙青菜,小菜,川燙玉米筍及花椰菜，鹽巴調味,1,55
f35003,燙地瓜葉,小菜,清洗地瓜葉後放入滾水中燙4分鐘，燙熟後撈起撒入鹽巴調味,1,45
f35004,蘋果茶,飲料,蘋果清洗後切片，將熱水加入茶包浸泡後取出並加入蘋果切片,1,25
f35005,半熟雞蛋,小菜,熱鍋後打入雞蛋煎至半熟盛起,1,20
f35006,雞蛋豆腐,中式料理,切塊後，鍋子加油放入煎至焦黃,1,100
f35007,煎杏鮑菇,中式料理,洗淨後切片，鍋中加油煎至焦黃盛起,6,45
f35008,乾煎雞胸肉,中式料理,鍋中加油後放入雞胸肉煎至焦黃後盛起切片,1,70
f03001,熱蜂蜜綠茶,飲料,1包茶包(7克茶葉)+560毫升熱水，浸泡2分鐘後，取出，杯中倒入20克蜂蜜，沖入熱綠茶攪拌均勻即完成，,1,50
f03002,日式鮪魚玉米蛋餅,早餐,1熱鍋加沙拉油，倒入麵糊，煎至兩面熟取出2玉米鮪魚蛋倒入餅皮鋪上，煎至上色翻面鋪蔬菜捲起3切塊4擠美乃滋、山葵醬、柴魚片,1,120
f43001,胡麻醬烏龍麵,麵食,先煮一鍋水，煮至沸騰再將烏龍麵放入，在調置中小火將麵煮滾，再取出放入冷水中，一段時間過後再將胡麻醬加入烏龍麵即可成功,1,95
f31001,豚骨拉麵,日式料理,1.首先要先熬製高湯 2.水煮滾後加沙拉油,並把拉麵放下去煮到軟硬適中的程度 3.將現成的叉燒捲切片 4.將海帶芽煮到泡,1,189
f03005,馬鈴薯雞肉沙拉,早餐,利用各種生菜與黑胡椒雞肉、馬鈴薯沙拉搭配而成的美味餐點,1,120
f46,燙青菜,小菜,青菜1把+海鹽些許+米酒，油些許,1,70
f5001,總匯三明治,早餐,,1,115
f45,蒸蛋,下飯菜,雞蛋3顆+水300cc+雞湯塊1塊,2,80
f41,豬肉手工水餃,中式料理,水餃10顆+水1碗,1,90
f42,牛肉燥飯,中式料理,飯一碗+水少許+肉燥醬少許+肉片兩碗,1,60
f31002,醬油拉麵,日式料理,,1,169
f31003,味噌拉麵,日式料理,,1,169
f47,嫩煎雞腿排,小菜,雞腿排1包+沙拉油些許,1,90
f31004,牛奶起司拉麵,日式料理,,1,189
f31005,麥茶,飲料,1.將過濾水煮滾後,熄火 2.加入麥茶包到煮過的過濾水中 3.幾分鐘後,攪拌均勻並取出茶包  4.冰到冰箱內使他降溫,1,30
f43006,玉米煎餅,日式料理,將蛋打入碗中，再將玉米放入蛋液中，放入鍋中將兩面煎至金黃即可,1,60
f31006,綠茶,飲料,1.將過濾水煮滾後,熄火 2.加入綠茶包到煮過的過濾水中 3.幾鐘後,加入白糖攪拌均勻並取出茶包 4.冰到冰箱內降溫,1,35
f43005,溫泉蛋,下飯菜,先煮一鍋水，煮至沸騰再將蛋和鹽巴放入，在調置中小火將蛋煮滾，再取出放入醬油中，一段時間過後再將蛋取出即可成功,1,40
f20001,雞腿丼飯,日式料理,雞腿一隻,飯一碗,組裝後淋上醬汁即可,150,140
f20002,牛肉丼飯,日式料理,牛肉片(約100g),飯一碗,組裝後淋上醬汁即可,150,140
f20003,味噌湯,其他,將一鍋水煮滾後丟入柴魚片及昆布熬煮後,再用一鍋冷水將味噌丟入攪拌均勻,將味增水丟入熬煮的高湯後,丟入豆腐煮滾即可,150,30
f04002,洋蔥炒蛋,中式料理,雞蛋、洋蔥、調味料,1,50
f43002,蜜糖雞翅,西式料理,先熱鍋再將處理好的雞翅放入，在調配醬汁即可,1,100
f43007,蜂蜜綠茶,飲料,先煮一壺熱水再將綠茶煮開，放入蜂蜜及冰塊即可,1,40
f43008,煎牛排,西式料理,先將牛排前處理調味，再將牛排煮熟取出切片，再將調味料爆炒和牛排擺盤,1,120
f43003,醬油湯烏龍麵,麵食,先煮一鍋水，煮至沸騰再將烏龍麵放入，在調置中小火將麵煮滾，再取出放入醬油中即可成功,1,80
f20004,高麗菜,小菜,高麗菜1/4顆,丟入大火快炒,鹽1/2匙,150,40
f20005,燙花椰菜,小菜,將花椰菜川燙後淋上醬油及撒上白芝麻,20,40
f20006,炒蛋,小菜,蛋一顆,打進熱鍋中翻炒,炒到凝固即可,150,10
f5002,巧克力棉花糖吐司,早餐,,1,35
f20007,炒花椰菜,小菜,爆香蒜頭至金黃色,丟入花椰菜炒至軟即可,150,40
f20008,涼拌玉米筍,小菜,將玉米筍川燙後淋上辣椒、蒜頭、香油、鹽調製的醬料,20,40
f43004,香煎雞腿,中式料理,先熱鍋再將處理好的雞腿放入，在調配醬汁即可,1,80
f4401,紅茶多多,飲料,,1,40
f4402,紅茶拿鐵,飲料,,1,65
f5301,蒜香檸檬蝦,小菜,,1,65
f5302,南瓜濃湯,其他,,1,90
f04001,心很空,中式料理,空心菜、蒜頭、調味料,1,70
f04003,洋蔥醬炒肉片,中式料理,洋蔥、豬肉、調味料,4,65
f04005,蔥抓餅,中式料理,蔥抓餅、雞蛋,1,40
f04006,鄉間櫛瓜,中式料理,櫛瓜、雞蛋、調味料,1,280
f04007,在地味噌湯,日式料理,味噌、豆腐、柴魚片、海帶芽、水,4,30
f04008,櫻花蝦炒飯,中式料理,櫻花蝦、雞蛋、白飯、調味料,1,140
f03003,鮪魚總匯,早餐,將牛番茄、洋蔥、美生菜洗淨，並切好備用，再來是將雞蛋、火腿煎熟，然後將所有食材堆疊上去，之後將吐司切半擺盤，最後撒上蘿勒,1,150
f03004,鮮綠奶蓋,飲料,將茶包放入杯中，沖入熱水，並加一小匙糖，最後將搖好的奶泡倒入並加上綠葉即可,1,80
f552,法式吐司,甜點,法式吐司,1,160
f03006,花草茶,飲料,利用花草茶包製作的花草茶,1,50
f04004,辣炒年糕,韓式料理,年糕、洋蔥、調味料,1,190
f03007,香蕉牛奶,飲料,將牛奶450毫升、香蕉去皮切塊，倒入果汁機攪拌即可。,1,60
f03008,果醬吐司,早餐,1.準備材料(吐司、果醬、抹刀) 2.將吐司塗上水果果醬即可。,1,50
f553,美式咖啡,飲料,美式咖啡,1,70
f554,拿鐵,飲料,拿鐵,1,80
f1601,雲朵鬆餅,甜點,,1,85
f48,乾麵,小菜,水滾下麵，些許鹽巴調味，最後加上自製肉燥。,1,80
f49,牛肉湯,小菜,牛肉三片+水一碗+洋蔥少許+鹽巴，味精少許,1,80
f50,海鮮麵,中式料理,水2碗+麵一份+牛肉三片+洋蔥少許+高麗菜一人份+蛤蠣5顆+鹽巴一匙+味精2匙+蝦子兩條,1,150
f1602,阿芙加朵,甜點,,1,40
f556,焦糖布丁,甜點,焦糖布丁,1,40
f555,鬆餅,甜點,鬆餅,1,200
f1603,手沖咖啡,飲料,,1,60
f1201,嫩煎雞肉沙拉,西式料理,將奇異果與無糖優格搭配，微酸中帶甜的風味，淋在青翠的生菜上，在搭配香嫩的雞肉，增添了沙拉的風味。,1,90
f0401,紅茶拿鐵布丁,飲料,紅茶浸泡3分鐘，加入牛奶，加入布丁,1,120
f0105,紅燒獅子頭,中式料理,古早味經典眷村年菜,8,180
f3101,巧克力拿鐵咖啡,飲料,沖泡咖啡加入香醇牛奶再配上巧克力醬,1,150
f1701,番茄炒蛋,中式料理,牛番茄、雞蛋、鹽巴、砂糖、醬油,6,30
f1601,鮪魚蛋吐司,早餐,吐司兩片、鮪魚兩湯匙、蛋一顆、小黃瓜少許,2,45
f18,麻婆豆腐,中式料理,豆腐、豬肉、豆瓣醬、蒜頭、水、沙拉油,2,65
f1101,番茄炒蛋,中式料理,蛋3顆、牛番茄1.5顆、番茄醬2小匙、蔥10克、鹽1小匙,5,20
f13001,洋蔥炒雞胸肉,中式料理,雞胸肉、蒜頭、蔥、洋蔥、鹽、米酒、醬油、冰糖,3,60
f13002,芹菜炒花枝,中式料理,芹菜、蒜頭、蔥、花枝、鹽,3,50
f1818,火腿芝士蛋吐司,中式料理,吐司、火腿、起司、蛋、番茄醬、沙拉油,1,60
f1102,紫菜蛋花湯,中式料理,蛋3顆、紫菜10克、蔥10克、鹽1小匙、香油1小匙,5,12
f1702,辣炒年糕,中式料理,年糕、韓式辣醬、起司、火腿,6,60
f0901,烏醋乾麵,中式料理,烏醋乾麵,1,100
f1502,土豆沙拉,小菜,洋蔥，紅蘿蔔，馬鈴薯，火腿，蛋，小黃瓜,1,180
f2701,香蕉鬆餅,甜點,,1,180
f3401,蒜味鮮蝦義大利麵,西式料理,蒜香味濃、鮮甜入味的「蒜味鮮蝦義大利麵」,1,200
f1202,洋蔥濃湯,小菜,為啥麼會流眼淚呢?是洋蔥!我加了洋蔥~用洋蔥，煮碗濃又甜的洋蔥湯！,1,65
f3402,香蕉牛奶,飲料,香蕉獨特的香氣加上牛奶的滑順口感真是絕配,1,85
f0501,黑糖鮮奶茶,飲料,將鮮奶倒入鍋中加熱，加入紅茶包浸泡3分鐘，最後加入黑糖調味。,1,120
f1601,招牌披薩,西式料理,蕃茄醬、乳酪絲、火腿、玉米粒、鮪魚、黑胡椒，充分混合發酵後火烤，發展出一道味蕾饗宴,2,280
f1501,玉米濃湯,其他,洋蔥，火腿，雞蛋，牛奶，玉米醬,1,150
f0101,芋香米飯,中式料理,在地花東有機CNS一等芋香米,8,25
f0902,蛋花湯,中式料理,蛋花湯,1,50
f3601,玉子燒,日式料理,"玉子燒"  體驗蛋料理的純粹,1,80
f3602,日式布丁,小點心,"日式布丁"  甜點回想起最初的感動,1,90
f2801,味增鮪魚炒飯,日式料理,日本風味、鮪魚鮮甜、Q彈米飯,1,85
f2402,醬油蛋,中式料理,用最簡單的方法來炒蛋並且帶出蛋最原始的味道,5,170
f2903,貢丸湯,中式料理,新竹貢丸,1,120
f4202,冬瓜鮮奶,飲料,,1,70
f0201,歐姆蛋,小菜,歐姆蛋據說起源於古代中東，雞蛋與草本植物或蔬菜攪拌在一起,1,150
f2802,味噌烏龍蒸蛋,日式料理,日式味噌烏龍蒸蛋,2,130
f2702,黑糖珍珠鮮奶,飲料,,1,200
f1801,巧克力布朗尼,甜點,根據不同的組成密度，布朗尼有很多種型態，可能是比較濕潤的口感，或是比較像蛋糕偏乾的口感。,9,70
f1701,鮮奶茶布丁,甜點,用純鮮奶做成的鮮奶茶布丁，有濃濃的伯爵紅茶香，用電鍋蒸熟就可以，作法非常簡單，自己做可以保證用優質的蛋，也沒有化學添加物，給小孩吃很放心,3,60
f1001,咖啡拿鐵,飲料,用手沖的咖啡濃縮液加上鮮奶，喝起來不苦會回甘,1,80
f1702,超級啵啵鮮奶麻糬,甜點,完全不加一滴水的奶香濃味，  而且也不使用糯米粉，腸胃不好的朋友也可以品嚐,3,60
f1002,檸檬氣泡咖啡,飲料,用手沖的咖啡濃縮液加上一點檸檬汁，最後再加上氣泡水，喝起來非常清爽,1,90
f1802,檸檬塔,甜點,檸檬塔或稱檸檬餡餅，是一道由麵粉、奶油與檸檬製成的西方甜食點心，它在西方最有名的稱呼是法文的 tarte au citr,6,85
f1301,雞蛋餅乾,餅乾,用簡單的砂糖、麵粉跟雞蛋就可以做出美味又可口的餅乾,1,55
f1602,法式吐司,甜點,酥脆的表面金黃誘人，內層溼潤度剛剛好，一口咬下外酥內軟！以厚片吐司製作，也讓它更有口感,1,250
f1302,巧克力牛奶,飲料,不僅保有了可可的微苦，又可享受牛奶滑嫩的香甜,1,65
f2301,堅果塔,甜點,用簡單的堅果材料，做出香甜的堅果塔,2,400
f0701,水果優格杯,甜點,夏日健康又清爽的滋味,2,125
f0702,雪Q餅,餅乾,口感扎實Q勁，不甜膩不黏牙,2,125
f0701,嫩煎牛排,西式料理,,2,169
f0702,烤鮭魚飯糰,日式料理,,3,79
f0501,蛤蜊蒸蛋,中式料理,雞蛋.蛤蜊.蔥.醬油.香油,2,20
f2302,蜂蜜檸檬,飲料,酸酸的檸檬，甜甜的蜂蜜，清爽又解渴,1,50
f0502,蛤蜊湯,中式料理,蛤蜊.蔥,2,20
f5501,吐司布丁,甜點,用吐司蛋牛奶糖製作吐司布丁,2,120
f2101,香煎雞腿排,西式料理,去骨雞腿排、海鹽、白胡椒,1,200
f2102,鯛魚味噌湯,日式料理,鯛魚片、豆腐、味噌醬、水,5,30
f0401,茄汁燉飯,西式料理,絞肉、洋蔥、蒜頭、香菇、番茄、番茄醬、飯、蛋、起司、九層塔,1,110
f1001,oreo冰盒蛋糕,甜點,oreo餅乾、優格,1,75
f11002,蔬菜總匯三明治,早餐,萵苣半顆、吐司12片、素肉片4片、胡椒粉適量、番茄醬適量、蛋4顆、番茄1顆、起司4片,4,110
f36,鬆餅,小點心,鬆餅粉、蛋、牛奶,1,90
f1002,水果三明治,甜點,吐司、香蕉、奇異果、橘子、優格,1,100
f5502,漸層汽水,飲料,用汽水果醬製作漸層汽水,3,35
f11001,香菇起司蔬菜粥,中式料理,香菇9朵、起司2片、高麗菜半顆、紅蘿蔔1條、米1杯、水半鍋、鹽2匙、嫩豆腐1盒,6,40
f30001,法式吐司,早餐,吐司 蛋 牛奶 奶油,2,40
f3501,紅燒魚,小菜,紅燒魚,5,150
f2901,炒蛤蠣,中式料理,蛤蠣500克、蔥1條、薑1個、蒜6個、九層塔3個、醬油膏3大匙、醬油清2大匙、米酒1小匙,4,120
f1502,辣炒空心菜,中式料理,空心菜一把、辣椒一條、油適量、鹽適量、雞粉適量,1,100
f0201,韓式宮廷炒年糕,韓式料理,年糕、洋蔥、蔥、彩椒、豬肉、醬油、糖、香油、胡椒粉,1,155
f0202,韓式辣炒年糕,韓式料理,年糕、韓式辣椒醬、醬油、糖、蛋,1,40
f0402,奶酪,西式料理,水、吉利丁粉、牛奶、鮮奶油、砂糖,1,35
f19002,早午餐拼盤,早餐,薯餅1片 火腿2片 起司1片 蛋1顆 德國香腸1條,1,135
f3501,荷包蛋,中式料理,雞蛋、油,2,18
f3502,皮蛋豆腐,小菜,皮蛋、豆腐、醬油、肉鬆,3,60
f39,巧克力古早味蛋糕,蛋糕,,1,150
f19001,奇異果鬆餅,甜點,鬆餅粉300g 牛奶120cc 蛋2顆 優酪180g 奇異果1顆,1,140
f2902,金莎豆腐,中式料理,雞蛋豆腐1盒、鹹蛋2顆、蔥2條,4,80
f1201,洋蔥濃湯,西式料理,洋蔥加奶油煮成濃湯,7,40
f3602,法式吐司,小點心,吐司、蛋、牛奶,1,45
f0301,涼拌小黃瓜,小菜,涼拌小黃瓜,6,39
f1202,茶碗蒸,小菜,蛋、高湯,2,30
f0302,馬鈴薯沙拉,小菜,馬鈴薯沙拉,9,90
f4502,味增湯,小菜,味增、豆腐、鹽、紫菜、水,5,80
f01,布朗尼,甜點,備妥所有食材，烤箱預熱170度。 無鹽奶油微波加熱融化。 （或用烤箱加熱融化） *我採分次微波，一次1分鐘，直到全部融化為止。 倒入糖攪拌溶化。 依序放入可可粉,6,50
f3802,乾煎虱目魚,中式料理,虱目魚1片、沙拉油0.01罐,4,95
f02,巧克力棉花糖奶酪,甜點,鮮奶加棉花糖加熱攪拌，直到完全融化，倒入模具，等待冷卻,3,45
f3702,麻油三杯雞,中式料理,雞肉1份、麻油0.01罐、薑片0.03片、蔥段0.03把、蒜頭0.02顆、米酒0.01茶匙,4,42
f3801,韭菜花炒蛋,小菜,韭菜花0.3把、蛋1顆、鹽巴0.01包,4,13
f04,水果千層蛋糕,甜點,低筋麵粉、奶油、香蕉、奇異果、雞蛋、牛奶,1,45
f4601,漢堡,其他,漢堡,1,80
f4901,咖哩飯,小菜,咖哩1包、米飯1碗,2,100
f03,棉花糖雪Q餅,甜點,棉花糖、奶粉、奶油、奇福餅乾、綜合堅果,1,45
f4902,水煮地瓜葉,小菜,地瓜葉1包、白開水500毫升,2,30
f0101,嫩煎高級溫體牛排,小菜,溫體牛排、無鹽奶油、橄欖油、蒜頭、玫瑰鹽,3,500
f4701,肉蛋吐司,早餐,土司2片、美乃滋、雞蛋、里肌肉,1,50
f3401,培根蛋吐司,早餐,吐司2片、培根1片、雞蛋1顆,1,45
f3402,勳雞蛋吐司,早餐,吐司2片、燻雞20克、雞蛋1顆,1,45
f2201,肉鬆玉米蛋吐司,早餐,肉鬆、玉米、蛋、美乃滋、2片吐司,1,45
f4702,火腿蛋吐司,早餐,土司2片、美乃滋、雞蛋、火腿,1,50
f2202,薯餅蛋吐司,早餐,薯餅、番茄醬、蛋、美乃滋、2片吐司,1,50
f0102,薑汁撞奶,小點心,薑、牛奶、黑糖,2,90
f43,珍珠鮮奶茶,飲料,珍珠+牛奶+紅茶,1,45
f40,珍珠奶茶戚風蛋糕,小點心,,1,150
f31,提拉米蘇,蛋糕,,4,150
f2402,茶凍,甜點,水、茶葉、吉利丁粉,1,35
f2601,焦糖布丁,甜點,雞蛋、砂糖、水、牛奶,2,40
f329999999,巧克力熔岩餅乾,甜點,餅乾,1,300
f2602,巧克力奶酪盆栽,甜點,牛奶、動物性鮮奶油、細砂糖、吉利丁粉、oreo餅乾,3,55
f3301,高麗菜炒木耳紅蘿蔔絲,中式料理,高麗菜0.25顆、紅蘿蔔0.5根、黑木耳半盒、鹽巴0.01茶匙、沙拉油0.01毫升,4,40
f3302,蝦仁炒蛋,中式料理,蝦仁一盒、蛋2顆、鹽巴0.03茶匙,4,120
f0601,蔥爆豬肉,中式料理,先把蔥蒜爆香，加入豬肉拌炒至熟透,2,200
f0602,豆腐乳炒高麗菜,中式料理,先把高麗菜炒熟加入高麗菜拌炒,2,150
f4201,蛋炒飯,日式料理,,1,80
f2904,鹽燒虱目魚肚,中式料理,無刺虱目魚肚,1,250
f0202,鮭魚海鮮燉飯,西式料理,Paella的由來，據說是十五世紀，此飯是星期日與法雅節（Falles）的食品,1,390
f3102,巧克力奶茶乳清蛋白,飲料,奶茶乳清蛋白奶昔配上巧克力醬,1,150
f0102,京都排骨,中式料理,獨特醬汁素食排骨,8,75
f2502,德式香腸歐姆蛋,早餐,,1,180
f2401,沙拉,西式料理,黃金比例油醋醬沙拉,3,200
f0103,黑胡椒牛小排,中式料理,獨特黑胡椒醬汁素食牛小排,8,90
f0104,珍香魚豆腐,中式料理,全素 素魚豆腐,8,80
f0106,燉牛肉,中式料理,美味營養家常菜,8,180
f0116,香椿捲餅,小點心,素食料理,1,60
f2101,炒豆芽,小菜,炒豆芽,4,150
f2102,炒豆干,小菜,炒豆干,4,150
f0117,彩椒玉米筍素排,中式料理,素食料理,3,55
f3901,炸水餃,小點心,炸水餃,5,150
f3902,菜頭湯,中式料理,菜頭湯,10,100
f4602,披薩,其他,披薩,1,80
f2301,糯米椒鑲肉,中式料理,醬油 白醋 糖 糯米椒 豬肉 油 起司片,3,100
f1402,炒空心菜,中式料理,空心菜一把 水適量  鮮味炒手1 小匙 黑胡椒適量,1,100
f1401,番茄炒蛋,中式料理,番茄2顆 雞蛋5顆 黑胡椒適量,3,90
f2801,金沙豆腐,中式料理,將鹹蛋黃炒至冒泡，接著倒入煎好的豆腐,2,120
f1002,不是速食的速食,中式料理,健康餐盒,1,150
f38002,馥列白,飲料,香醇的提神咖啡,1,130
f13002,瘋狂攪拌之豬肉咖哩飯,日式料理,把紅蘿蔔 馬鈴薯及洋蔥炒過後加水 後加入咖哩塊 並將豬肉燙熟後切塊加入,3,310
f3601,雪Q餅,甜點,葡萄乾,奶粉,棉花糖,無鹽奶油,鹽巴,奇福餅乾,6,150
f32001,焦糖吐司,小點心,焦糖放上吐司,1,150
f08002,紅豆湯圓,甜點,紅豆湯搭上湯圓，純樸的好味道,1,150
f3602,蛋捲,甜點,蛋,鹽巴,花椰菜,1,100
f39001,花生吐司,早餐,花生烤土司,1,30
f20001,韓國冬粉,麵食,爽口Q彈的夏日冬粉,1,110
f16001,日式咖哩飯,日式料理,日常且方便的一道菜,1,120
f12001,雞蛋布丁,甜點,雞蛋1顆 牛奶125毫升 白糖30公克,2,35
f25001,番茄豬肉年糕湯,中式料理,番茄+豬肉+年糕,2,210
f12002,Oreo小蛋糕,甜點,Oreo餅乾4片 泡打粉2公克 牛奶70毫升 蘋果1/5顆,2,50
f22001,法式吐司,甜點,簡單美味的甜點,2,70
f22002,蒜泥肉片,下飯菜,美味的下飯推薦,2,60
f25002,香菇蛤蜊雞湯,中式料理,香菇泡水 蛤蜊吐沙 全部丟進鍋子,3,180
f0901,海鮮煎餅,韓式料理,酥脆口感的海鮮煎餅，材料分別有海鮮、麵粉、洋蔥、高麗菜、韭菜、調味料、蛋,1,70
f2901,培根起司漢堡,西式料理,玉米、培根、漢堡麵包、荷包蛋、沙拉醬,1,169
f30001,黑胡椒鐵板麵+蛋,麵食,分量足、麵條勁道Q彈，配上荷包蛋更添風味,1,68
f08001,咖哩豬排飯,日式料理,酥脆的豬排配上咖哩醬，打造不同的口感,1,600
f0902,炸醬麵,韓式料理,炸醬麵鹹甜鹹甜的滋味，正是它的魅力所在。材料有小黃瓜、胡蘿蔔、蝦仁、調味料、麵條、蛋及春醬,1,90
f16002,煉乳拿鐵,飲料,好喝且美味的飲料,1,90
f2902,玉米起司薯泥,小菜,馬鈴薯、玉米、起司、沙拉醬、黑胡椒,4,99
f27002,蜆仔海帶湯,韓式料理,用海帶烹製成的一種湯。用乾燥的海帶浸水10至20分鐘使之回復原來大小，然後加入用香油炒過的蜆仔，再加入水及其他材料煮沸即成,1,65
f0102,火腿起司蛋吐司,甜點,雞蛋*2、奶油適量、火腿*1、起司*1、小黃瓜切片,1,70
f1801,美式鬆餅,甜點,1.鬆餅粉 90公克 2.雞蛋 1顆 3.水 40公克 4.蜂蜜 適量 5.鳳梨 2片,1,80
f34001,清炒高麗菜,中式料理,開火 將蒜頭紅蘿蔔爆香 再放入高麗菜三分鐘後起鍋完成,3,30
f0201,星式蛋蛋,早餐,玉米蛋餅,1,45
f21001,饅頭夾蛋,早餐,饅頭夾蛋是經典的早餐品項，作為早餐店必不可少的古早味早餐,1,40
f0101,法式吐司,甜點,雞蛋*2、奶油適量、吐司*2,1,55
f21002,肉包,早餐,肉包作為中式早餐必不可少的一部分，為此本店也特底引進了這項產品，希望能在忙碌的早晨為客人充滿電。,1,45
f30002,培根蛋吐司,早餐,柔軟的土司，夾著煎得香噴噴的培根、荷包蛋，是趕時間的你早餐的最佳良伴,1,50
f3701,白醬蝦仁義大利麵,西式料理,完美,4,199
f1001,真  皮包,中式料理,豆皮壽司,1,80
f28001,韓式拌飯,韓式料理,是韓國百年歷史的傳統米飯料理。材料有飯、炒過並加上調味的蔬菜、牛肉、雞蛋和韓式辣醬。可以熱食冷食，食用時把材料拌勻。,1,150
f13001,玉米濃湯,日式料理,用奶油炒洋蔥丁 、紅蘿蔔、馬鈴薯 放入水和鮮奶油燉煮 放入玉米,3,200
f30003,炸雞球,小點心,用氣炸鍋烹調的雞球，不加一滴油，讓您吃的開心，也吃得健康,1,50
f0202,有個番腦,早餐,番茄炒蛋飯,1,55
f0301,橄欖油溫沙拉,西式料理,花椰菜、彩椒、番茄、櫛瓜、玉米筍,2,149
f33001,抓餅加蛋,早餐,酥脆的抓餅加上誘人的雞蛋，裡面臨上醬油灑點胡椒，人間美味,1,50
f30004,花生醬吐司,早餐,經典的吉比花生醬配上烤得恰到好處的吐司，是萬年不敗的早餐組合,1,25
f33002,嫩煎雞腿排,早餐,使用小火慢慢煎，讓湯汁全部鎖在裡面，鮮嫩多汁,1,85
f28002,韓式蒸蛋,韓式料理,韓式蒸雞蛋是韓國餐桌必備的小菜，蓬鬆的蒸蛋與台式的蒸蛋很不同，瞬間的溫度讓蒸蛋變的蓬鬆、柔軟。,1,60
